name,label
"The situation of journalists and human rights defenders in Mexico",0
"Myanmar, one year after the coup",0
"Destruction of cultural heritage in Nagorno-Karabakh",0
"EU Citizenship Report 2020",0
"Fair and simple taxation supporting the recovery strategy",0
"European Withholding Tax framework",0
"Myanmar, one year after the coup",0
"Destruction of cultural heritage in Nagorno-Karabakh",0
"EU Citizenship Report 2020",0
"Fair and simple taxation supporting the recovery strategy",0
"European Semester for economic policy coordination: annual sustainable growth survey 2022",1
"European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022",1
"Batteries and waste batteries",1
"Batteries and waste batteries",1
"The situation of journalists and human rights defenders in Mexico",0
"Myanmar, one year after the coup",0
"Destruction of cultural heritage in Nagorno-Karabakh",0
"EU Citizenship Report 2020",0
"Fair and simple taxation supporting the recovery strategy",0
"European Withholding Tax framework",0
"Myanmar, one year after the coup",0
"Destruction of cultural heritage in Nagorno-Karabakh",0
"EU Citizenship Report 2020",0
"Fair and simple taxation supporting the recovery strategy",0
"European Semester for economic policy coordination: annual sustainable growth survey 2022",0
"European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022",1
"Batteries and waste batteries",1
"Batteries and waste batteries",1
"The situation of journalists and human rights defenders in Mexico",0
"Myanmar, one year after the coup",0
"Destruction of cultural heritage in Nagorno-Karabakh",0
"EU Citizenship Report 2020",0
"Fair and simple taxation supporting the recovery strategy",0
"European Withholding Tax framework",0
"Myanmar, one year after the coup",0
"Destruction of cultural heritage in Nagorno-Karabakh",0
"EU Citizenship Report 2020",0
"Fair and simple taxation supporting the recovery strategy",0
"European Semester for economic policy coordination: annual sustainable growth survey 2022",1
"European Semester for economic policy coordination: employment and social aspects in the annual sustainable growth strategy survey 2022",1
"Batteries and waste batteries",1
"Batteries and waste batteries",1
